@relation AAPL_Continuous-weka.filters.unsupervised.attribute.Remove-R1

@attribute 30year_x_5year numeric
@attribute 30year_x_Baltic_vel1 numeric
@attribute 30year_x_West_Texas_vel4 numeric
@attribute 30year_vel1_x_5year_vel7 numeric
@attribute 30year_vel2_x_West_Texas_vel2 numeric
@attribute 30year_vel9_x_SP500_acc5 numeric
@attribute 30year_vel11_x_Sugar_vel11 numeric
@attribute 30year_vel11_x_Sugar_acc1 numeric
@attribute 30year_vel12_x_Gold_vel7 numeric
@attribute 30year_acc2_x_Grains_vel7 numeric
@attribute 30year_acc4_x_Copper_vel12 numeric
@attribute 30year_acc4_x_SP500_vel6 numeric
@attribute 30year_acc5_x_Sugar numeric
@attribute 30year_acc6_x_Aluminium_vel9 numeric
@attribute 30year_acc6_x_SPDR_IPD_acc6 numeric
@attribute 5year_x_Grains_acc6 numeric
@attribute 5year_vel2_x_Gold_vel5 numeric
@attribute 5year_vel3_x_Gold_acc5 numeric
@attribute 5year_vel4_x_Copper numeric
@attribute 5year_vel5_x_Baltic_acc6 numeric
@attribute 5year_vel7_x_Baltic_acc4 numeric
@attribute 5year_vel7_x_Gold_vel4 numeric
@attribute 5year_acc2_x_Baltic_acc4 numeric
@attribute 5year_acc4_x_ADM_acc1 numeric
@attribute 5year_acc5_x_Baltic_acc1 numeric
@attribute 5year_acc6_x_Aluminium_vel4 numeric
@attribute 5year_acc6_x_Copper_acc3 numeric
@attribute Aluminium_vel3_x_ADM_vel2 numeric
@attribute Aluminium_vel7_x_West_Texas_acc3 numeric
@attribute Aluminium_vel8_x_Baltic_vel2 numeric
@attribute Aluminium_vel10_x_Copper_vel12 numeric
@attribute Aluminium_vel11_x_West_Texas numeric
@attribute Baltic_vel1_x_SPDR_IPD_vel1 numeric
@attribute Baltic_vel2_x_SP500_acc5 numeric
@attribute Baltic_acc1_x_Grains_vel1 numeric
@attribute Baltic_acc1_x_Grains_vel11 numeric
@attribute Baltic_acc1_x_ADM_acc3 numeric
@attribute Baltic_acc2_x_Gold_acc2 numeric
@attribute Baltic_acc5_x_West_Texas_vel12 numeric
@attribute Copper_x_Grains_vel1 numeric
@attribute Copper_vel8_x_Sugar_acc1 numeric
@attribute Copper_vel10_x_Gold_vel8 numeric
@attribute Copper_vel12_x_Sugar_vel8 numeric
@attribute Copper_acc3_x_Sugar_vel11 numeric
@attribute Gold_x_SP500_acc1 numeric
@attribute Gold_x_SPDR_IPD_vel6 numeric
@attribute Gold_vel1_x_SP500_acc6 numeric
@attribute Gold_vel1_x_West_Texas_acc1 numeric
@attribute Gold_vel1_x_ADM_vel1 numeric
@attribute Gold_vel2_x_Grains_vel1 numeric
@attribute Gold_vel2_x_SP500_acc3 numeric
@attribute Gold_vel2_x_Sugar numeric
@attribute Gold_vel5_x_Grains_vel8 numeric
@attribute Gold_acc1_x_Sugar_acc5 numeric
@attribute Gold_acc1_x_West_Texas_acc2 numeric
@attribute Gold_acc6_x_ADM_vel1 numeric
@attribute Grains_x_SP500_vel9 numeric
@attribute Grains_vel4_x_ADM_acc1 numeric
@attribute Grains_vel5_x_Sugar_vel4 numeric
@attribute Grains_vel5_x_ADM_acc5 numeric
@attribute Grains_vel10_x_Grains_acc2 numeric
@attribute Grains_vel12_x_Sugar_acc6 numeric
@attribute Grains_acc1_x_Sugar_acc6 numeric
@attribute SP500_vel4_x_West_Texas_vel10 numeric
@attribute SP500_vel10_x_West_Texas numeric
@attribute SP500_acc1_x_SPDR_IPD_vel3 numeric
@attribute SP500_acc2_x_SPDR_IPD numeric
@attribute SP500_acc2_x_West_Texas_acc2 numeric
@attribute SPDR_IPD_x_West_Texas_vel12 numeric
@attribute SPDR_IPD_acc1_x_West_Texas_vel3 numeric
@attribute SPDR_IPD_acc6_x_West_Texas_vel3 numeric
@attribute Sugar_acc2_x_West_Texas_acc5 numeric
@attribute Sugar_acc5_x_West_Texas_vel1 numeric
@attribute West_Texas_vel4_x_West_Texas_acc2 numeric
@attribute Future_change numeric

@data
0.065908,0.147248,0.088734,0.760859,0.035713,0.169652,0.122343,0.146023,0.057714,0.224585,0.705902,0.382588,0.097415,0.03118,0.096766,0.076496,0.202686,0.805098,0.823147,0.253043,0.445218,0.186061,0.290409,0.146326,0.241499,0.181204,0.210516,0.383303,0.023528,0.128748,0.127593,0.055083,0.056968,0.069773,0.651485,0.567241,0.101092,0.032559,0.148223,0.804085,0.076444,0.035536,0.081195,0.082608,0.098027,0.564754,0.044247,0.056352,0.080145,0.058692,0.00721,0.038454,0.189949,0.444249,0.01598,0.150576,0.605299,0.132361,0.356067,0.371853,0.406646,0.606749,0.654196,0.116373,0.122967,0.072885,0.023612,0.001687,0.095628,0.025088,0.07969,0.215075,0.028132,0.005819,0.016427
0.038148,0.076791,0.183803,0.16763,0.166084,0.445113,0.134116,0.61202,0.051571,0.315889,0.045874,0.060354,0.054876,0.02131,0.112156,0.060712,0.029726,0.268395,0.403088,0.104955,0.239159,0.150703,0.237312,0.084438,0.04256,0.088308,0.145449,0.028887,0.180344,0.060556,0.187546,0.0858,0.175803,0.162656,0.112915,0.310083,0.231042,0.615637,0.173636,0.219253,0.382512,0.036577,0.163259,0.134116,0.464702,0.700838,0.047089,0.009715,0.013492,0.237889,0.505057,0.626746,0.029915,0.002968,0.000632,0.071679,0.595019,0.394951,0.235145,0.338535,0.252251,0.182098,0.08179,0.3017,0.256753,0.582496,0.120332,0.059767,0.1649,0.119915,0.532953,0.445252,0.146933,0.117321,0.394251
0.042693,0.096476,0.241189,0.555572,0.815785,0.688728,0.189029,0.287483,0.086242,0.56679,0.071573,0.060653,0.151639,0.017135,0.052081,0.138306,0.152558,0.282986,0.353499,0.132462,0.328171,0.14625,0.37472,0.006441,0.136814,0.014825,0.048573,0.514404,0.147405,0.046465,0.261755,0.227053,0.325009,0.219485,0.432805,0.349927,0.301254,0.571466,0.193428,0.563202,0.16498,0.054333,0.194271,0.194292,0.088354,0.759851,0.504063,0.430596,0.334682,0.511876,0.178923,0.518099,0.131573,0.460115,0.642116,0.113405,0.63845,0.055488,0.229111,0.401511,0.696921,0.137619,0.092103,0.419625,0.317118,0.105515,0.242502,0.511045,0.230566,0.530795,0.729134,0.519655,0.351015,0.575919,0.205339
0.040421,0.066143,0.172181,0.864295,0.471697,0.659479,0.223819,0.794661,0.020492,0.28099,0.209016,0.191383,0.209775,0.129022,0.332232,0.058764,0.009909,0.025005,0.469336,0.107626,0.262243,0.018468,0.13172,0.174243,0.081151,0.126938,0.329258,0.026456,0.114602,0.054307,0.606555,0.196678,0.223663,0.161977,0.470791,0.270503,0.440863,0.244294,0.233758,0.666522,0.497683,0.01862,0.178278,0.174643,0.65036,0.640354,0.014816,0.016056,0.017532,0.039664,0.019589,0.033506,0.015474,0.02817,0.093326,0.015027,0.683866,0.454633,0.141587,0.583276,0.368737,0.108024,0.142026,0.531722,0.301666,0.809592,0.05295,0.166522,0.268821,0.641972,0.541993,0.354237,0.226463,0.600213,0.336756
0.018388,0.040528,0.064545,0.008589,0.062065,0.40967,0.367847,0.339395,0.065536,0.016773,0.120287,0.090566,0.179492,0.333104,0.246744,0.080782,0.000506,0.005304,0.08401,0.127504,0.141102,0.026993,0.006304,0.003154,0.063366,0.080733,0.080733,0.202077,0.169618,0.046418,0.502856,0.135709,0.137067,0.099224,0.179783,0.248552,0.362513,0.076502,0.161994,0.277005,0.17181,0.048168,0.041603,0.084712,0.102965,0.561625,0.105191,0.205187,0.011039,0.015432,0.030189,0.027828,0.028503,0.214379,0.821786,0.001649,0.571668,0.042864,0.028941,0.178101,0.035536,0.106785,0.162568,0.446062,0.243379,0.107696,0.049155,0.160304,0.192099,0.214277,0.224481,0.139002,0.184096,0.316922,0.607803
0.040421,0.057219,0.059319,0.45391,0.229309,0.234086,0.224482,0.806092,0.044711,0.067808,0.684537,0.746109,0.461169,0.335613,0.417679,0.132463,0.019195,0.010018,0.643213,0.256509,0.210458,0.03032,0.027862,0.772685,0.156192,0.050091,0.011384,0.083468,0.050057,0.157061,0.377731,0.032572,0.159017,0.060084,0.068799,0.13264,0.238007,0.102256,0.10891,0.158659,0.284797,0.065304,0.164162,0.004638,0.240027,0.631064,0.013712,0.018873,0.005869,0.008892,0.029561,0.028039,0.012459,0.015082,0.05413,0.048421,0.700588,0.398867,0.127289,0.250189,0.151284,0.074833,0.059426,0.790019,0.206287,0.271861,0.222626,0.441879,0.136915,0.101498,0.146655,0.001138,0.081874,0.124831,0.034908
0.043308,0.076117,0.034646,0.757536,0.105726,0.497949,0.368092,0.24744,0.141102,0.117343,0.54518,0.523677,0.465122,0.388297,0.309079,0.111313,0.170809,0.472621,0.71038,0.374366,0.228799,0.067294,0.028851,0.268425,0.23341,0.089569,0.105519,0.025315,0.17929,0.238273,0.210803,0.00818,0.220096,0.164958,0.172067,0.188271,0.138888,0.285568,0.168639,0.338493,0.244889,0.172232,0.19263,0.06527,0.692747,0.626296,0.153275,0.1413,0.017962,0.080862,0.128001,0.128001,0.111967,0.148017,0.20399,0.007337,0.750283,0.401671,0.15217,0.258689,0.35944,0.048404,0.005195,0.461899,0.176685,0.676922,0.20695,0.268299,0.161613,0.083683,0.089312,0.023148,0.054189,0.045639,0.238193
0.032559,0.080601,0.09153,0.798597,0.266595,0.44284,0.596701,0.378793,0.204285,0.484275,0.353546,0.277081,0.442899,0.183673,0.339713,0.024118,0.131786,0.188545,0.752063,0.408692,0.256764,0.260808,0.239896,0.129401,0.24757,0.296873,0.188621,0.070431,0.109883,0.226296,0.025383,0.060109,0.288073,0.164235,0.453878,0.417529,0.111014,0.050786,0.266662,0.786983,0.38193,0.28379,0.551168,0.142072,0.271174,0.557412,0.07458,0.062706,0.079032,0.109087,0.027626,0.08642,0.095767,0.064954,0.124911,0.081726,0.623353,0.349801,0.336975,0.448085,0.151234,0.199065,0.232324,0.306157,0.217617,0.184426,0.15895,0.162859,0.167695,0.153056,0.088123,0.139074,0.030969,0.105937,0.061602
0.029092,0.072425,0.098669,0.976512,0.294255,0.372683,0.62875,0.504965,0.366616,0.410652,0.50464,0.456731,0.452943,0.028629,0.701419,0.003919,0.239829,0.179939,0.766955,0.491126,0.414462,0.188024,0.406251,0.308345,0.266772,0.418655,0.083325,0.035418,0.227496,0.097517,0.247823,0.053763,0.171118,0.151234,0.028861,0.266772,0.061623,0.026563,0.399829,0.064275,0.52447,0.253946,0.433691,0.055319,0.656148,0.682159,0.130177,0.113497,0.058743,0.006552,0.016292,0.066054,0.074883,0.160586,0.134799,0.037568,0.588391,0.401148,0.061939,0.081672,0.360503,0.203817,0.005705,0.573338,0.28193,0.438531,0.052178,0.053338,0.205391,0.343215,0.397712,0.200161,0.124772,0.117585,0.435318
0.005276,0.033765,0.046589,0.637128,0.330296,0.673444,0.521147,0.472237,0.275597,0.158073,0.264199,0.250496,0.753775,0.418063,0.486758,0.014663,0.186281,0.196723,0.554473,0.63268,0.410652,0.296092,0.160134,0.050298,0.237286,0.918567,0.015736,0.307312,0.015651,0.033811,0.298749,0.159032,0.123659,0.371924,0.228406,0.221007,0.108037,0.255523,0.537616,0.772093,0.544254,0.351648,0.575143,0.010423,0.173716,0.685587,0.099949,0.014378,0.035481,0.591515,0.08943,0.477811,0.172805,0.009989,0.027542,0.050964,0.667043,0.07961,0.199411,0.321222,0.797469,0.655609,0.657105,0.485148,0.268663,0.130287,0.068306,0.172434,0.22484,0.098689,0.260371,0.2628,0.053852,0.34367,0.332649
0.003631,0.038917,0.060157,0.236914,0.285303,0.698582,0.409645,0.522096,0.467886,0.001992,0.922983,0.817004,0.726099,0.284797,0.224839,0.002346,0.233302,0.245943,0.80484,0.646729,0.467106,0.49735,0.007033,0.292241,0.205419,0.78902,0.148046,0.742281,0.020871,0.335039,0.508954,0.282103,0.459824,0.610792,0.098149,0.166333,0.11943,0.320025,0.670341,0.387833,0.655018,0.704983,0.638212,0.094616,0.414591,0.693277,0.522539,0.793485,0.170309,0.27539,0.331443,0.458171,0.515025,0.588037,0.292045,0.023747,0.622564,0.040288,0.163613,0.169618,0.758363,0.2494,0.106991,0.894079,0.326881,0.344476,0.107468,0.13479,0.236827,0.475066,0.199794,0.115918,0.528982,0.273948,0.314168
0.005276,0.060063,0.078244,0.565749,0.369289,0.548533,0.457981,0.083586,0.425925,0.058035,0.931062,0.834118,0.676636,0.297467,0.080639,0.004111,0.194494,0.03039,0.747467,0.568904,0.632721,0.352491,0.064332,0.88996,0.710687,0.695976,0.899586,0.213443,0.209172,0.116879,0.623948,0.198837,0.45866,0.409076,0.592379,0.589023,0.763548,0.06562,0.679793,0.556658,0.077312,0.440095,0.695867,0.538932,0.53835,0.508068,0.044985,0.032698,0.080854,0.136932,0.158267,0.148569,0.179855,0.059767,0.002732,0.030965,0.630234,0.351931,0.194861,0.065611,0.059957,0.428808,0.673229,0.949323,0.256088,0.584225,0.028756,0.002091,0.221235,0.467101,0.073239,0.088262,0.126176,0.016258,0.180698
0.004865,0.036597,0.067507,0.531867,0.905915,0.377224,0.498779,0.657713,0.538115,0.632629,0.72055,0.759787,0.718981,0.580581,0.168386,0.048236,0.490802,0.135741,0.698131,0.48922,0.467399,0.303296,0.650996,0.088241,0.235705,0.235853,0.876797,0.704612,0.196315,0.199267,0.560428,0.195384,0.206182,0.260219,0.002783,0.150829,0.169752,0.270504,0.58882,0.0078,0.749562,0.809516,0.67115,0.605749,0.152356,0.671049,0.260342,0.127377,0.130729,0.005882,0.52584,0.477609,0.403413,0.360502,0.319165,0.030092,0.556009,0.011739,0.085508,0.024539,0.054307,0.436912,0.051499,0.75622,0.291109,0.156484,0.183692,0.575337,0.212296,0.100409,0.19672,0.100372,0.485414,0.631331,0.837782
0.002751,0.038028,0.041941,0.721309,0.98768,0.487551,0.518902,0.117391,0.64538,0.949297,0.792052,0.716788,0.690377,0.207827,0.15685,0.041458,0.673158,0.13756,0.671116,0.408975,0.457126,0.353233,0.625951,0.835573,0.209336,0,0.555406,0.009887,0.051234,0.20848,0.236683,0.028317,0.617623,0.419835,0.106624,0.18537,0.061627,0.613487,0.563809,0.352964,0.141102,0.868798,0.538595,0.615995,0.474725,0.638658,0.297509,0.078931,0.548874,0.329065,0.448313,0.585676,0.656258,0.321695,0.383984,0.04574,0.723998,0.47863,0.631722,0.417908,0.709359,0.602352,0.100123,0.783239,0.280712,0.454798,0.212495,0.967146,0.217006,0.838558,0.228698,0.220678,0.774132,0.704312,0.240246
0,0,0,0.062013,0.108518,0.044618,0.172308,0.27956,0.247183,0.154215,0.021057,0.321593,0.090442,0.09917,0.139546,0.001001,0.069495,0.008058,0.057465,0.030822,0.095533,0.111623,0.134587,0.038707,0.105195,0.009061,0.015533,0,0.042248,0.227078,0.004824,0.053791,0.356657,0.095476,0.762233,0.665661,0.027592,0.121095,0.430611,0.287002,0.349953,0.123962,0.025602,0.029751,0.792093,0.528062,0.53787,0.765914,0.003145,0.309366,0.110588,0.272969,0.513018,0.689635,0.590592,0.001425,0.689002,0.106329,0.748972,0.315458,0.054683,0.640489,0.773356,0.67828,0.178107,0.176456,0.038635,0.133053,0.180953,0.261788,0.165295,0.020306,0.772074,0.456181,0.928131
0.000002,0.00097,0.000253,0.015084,0.008095,0.091479,0.106574,0.014369,0.291733,0.494634,0.005123,0.070013,0.24795,0.042147,0.251023,0.000917,0.107872,0.040598,0.010372,0.046043,0.069722,0.072739,0.225392,0.019459,0.182992,0.005355,0.002142,0.009474,0.00199,0.163483,0.011637,0.03336,0.120252,0.09672,0.09411,0.424802,0.211748,0.134469,0.290156,0.037341,0.005667,0.103825,0.008159,0.003002,0.07458,0.711897,0.029599,0.030282,0.013661,0.038858,0.122512,0.195911,0.631448,0.087069,0.002066,0.049079,0.63168,0.126931,0.55562,0.796259,0.0085,0.196316,0.069824,0.309589,0.065632,0.050462,0.025625,0.001918,0.145078,0.078843,0.117828,0.006755,0.018658,0.001771,0.004107
0.000133,0.006679,0.014117,0.159342,0.37109,0.328373,0.335621,0.269093,0.345361,0.665854,0.031724,0.307869,0.432957,0.475863,0.614656,0.006862,0.477592,0.112662,0.188785,0.107472,0.099157,0.228406,0.250011,0.154173,0.193381,0.25006,0.013311,0.208016,0.036948,0.188954,0.066417,0.049602,0.076435,0.289565,0.144269,0.336115,0.291607,0.191408,0.220509,0.193415,0.209104,0.097551,0.061222,0.019952,0.269024,0.808795,0.64177,0.021251,0.270592,0.336891,0.295675,0.713204,0.827149,0.197542,0.088928,0.381728,0.699839,0.28739,0.827461,0.880191,0.660921,0.367029,0.004183,0.691415,0.092609,0.19075,0.148464,0.200503,0.135376,0.036649,0.415653,0.647614,0.062576,0.205474,0.123203
0.000074,0.004364,0.010225,0.202868,0.157019,0.27631,0.149665,0.189662,0.107936,0.181921,0.012337,0.389503,0.37823,0.805721,0.819349,0.00549,0.123469,0.116177,0.21161,0.105958,0.112704,0.301171,0.040604,0.420175,0.285586,0.463039,0.267174,0.757806,0.333593,0.341035,0.022667,0.165899,0.397122,0.274703,0.672128,0.507553,0.633405,0.028482,0.158663,0.560449,0.39296,0.206966,0.015348,0.274876,0.693295,0.820285,0.840789,0.774174,0.644545,0.670079,0.249556,0.521862,0.794412,0.221159,0.071341,0.729075,0.520313,0.788134,0.464593,0.858793,0.788842,0.216453,0.253052,0.675518,0.173282,0.752915,0.118059,0.047224,0.111735,0.860061,0.953202,0.795837,0.232138,0.081798,0.392197
0.000044,0.001733,0.005983,0.020036,0.220286,0.374333,0.037163,0.046208,0.08163,0.103572,0.012776,0.483347,0.45866,0.33458,0.88057,0.001948,0.307355,0.35667,0.186851,0.063889,0.093294,0.269864,0.130675,0.36806,0.041951,0.561624,0.610956,0.908964,0.690116,0.308325,0.009563,0.083864,0.087802,0.378212,0.086824,0.102269,0.166552,0.408013,0.099958,0.211798,0.040284,0.056787,0.008551,0.460254,0.228255,0.806501,0.25836,0.022301,0.24313,0.392902,0.075558,0.698911,0.350687,0.008332,0.011696,0.91221,0.487653,0.397363,0.096707,0.3575,0.286969,0.266233,0.056905,0.530338,0.031243,0.248746,0.045537,0.073872,0.059578,0.159553,0.967416,0.791807,0.073669,0.291177,0.735113
0.001328,0.018556,0.036885,0.411264,0.70551,0.448208,0.072902,0.147721,0.401638,0.227484,0.033655,0.543663,0.71336,0.368935,0.674414,0.010773,0.767967,0.718802,0.321463,0.185218,0.186529,0.543857,0.274719,0.344586,0.522362,0.535315,0.54346,0.514873,0.665718,0.219337,0.039685,0.106201,0.43092,0.41373,0.655886,0.40351,0.576652,0.387892,0.13441,0.601229,0.261353,0.041068,0.026091,0.374122,0.562438,0.790132,0.894856,0.36278,0.917026,0.906556,0.693607,0.744309,0.63655,0.370428,0.754449,0.934292,0.177304,0.421379,0.053675,0.356497,0.491772,0.188279,0.290468,0.389672,0.035618,0.671297,0.031421,0.151638,0.076806,0.389781,0.932617,0.393442,0.428336,0.909832,0.917864
0.000502,0.009327,0.027331,0.241441,0.612348,0.112983,0.152491,0.092634,0.429289,0.185032,0.039971,0.34642,0.645679,0.285514,0.349508,0.001971,0.47561,0.242848,0.190857,0.132665,0.177405,0.433551,0.23181,0.094279,0.263778,0.212949,0.456595,0.691174,0.300579,0.118825,0.025602,0.051204,0.301118,0.349662,0.184644,0.145854,0.267657,0.034465,0.08865,0.240339,0.009866,0.001594,0.015786,0.4295,0.10519,0.609439,0.404446,0.840287,0.603899,0.308075,0.594146,0.477647,0.204411,0.344286,0.749655,0.6687,0.102364,0.038369,0.076929,0.157234,0.199149,0.098242,0.145888,0.188954,0.021453,0.123519,0.078134,0.363728,0.05319,0.559753,0.719972,0.12115,0.380361,0.790639,0.934292
0.000502,0.011393,0.026032,0.305478,0.539388,0.047814,0.265119,0.225974,0.031572,0.112426,0.019341,0.680439,0.48201,0.090084,0.138819,0.005268,0.19344,0.364753,0.116347,0.163697,0.161277,0.432603,0.084223,0.547141,0.119712,0.179856,0.130456,0.034153,0.044255,0.10907,0.004337,0.014977,0.353988,0.236945,0.05295,0.136978,0.180143,0.121141,0.05273,0.056635,0,0,0.013172,0.170883,0.593223,0.329752,0.166109,0.042147,0.164043,0.154776,0.78229,0.658638,0.30493,0.021504,0.034406,0.813521,0.133091,0.126197,0.109669,0.146857,0.08572,0.380564,0.322315,0.066147,0.034634,0.694358,0.14364,0.479388,0.025429,0.513693,0.186677,0.197749,0.186365,0.505766,0.669405
0.000323,0.009866,0.009942,0.093894,0.473359,0.235773,0.358681,0.075018,0.002597,0.357551,0.026783,0.078674,0.495398,0.115354,0.104638,0.001219,0.316968,0.365503,0.161372,0.23186,0.072311,0.176351,0.172721,0.267269,0.223137,0.200806,0.48729,0.23224,0.235655,0.102062,0.006308,0.026108,0.315724,0.429559,0.070174,0.271233,0.289368,0.372038,0.058718,0.07599,0.00054,0.000342,0.019227,0.58705,0.274804,0.168213,0.041527,0.878007,0.395499,0.177123,0.919445,0.798047,0.498969,0.506626,0.522311,0.217567,0.157048,0.110166,0.336739,0.531495,0.190093,0.215834,0.094865,0.017439,0.022465,0.189928,0.131552,0.673949,0.018088,0.197404,0.160632,0.809883,0.597873,0.367864,0.815195
0.000664,0.010815,0.008121,0.187748,0.319013,0.005741,0.107333,0.131358,0.000658,0.251409,0.051912,0.040376,0.163292,0.077293,0.015331,0.01461,0.014865,0.352559,0.317579,0.392859,0.106629,0.235705,0.226476,0.543157,0.342439,0.022029,0.140331,0.1738,0.208885,0.121517,0.030813,0.028064,0.528737,0.007733,0.261079,0.466301,0.471158,0.25602,0.022263,0.203515,0.001775,0.000443,0.048118,0.249476,0.741547,0.077717,0.005123,0.027322,0.657442,0.408843,0.481104,0.783458,0.013729,0.185939,0.388621,0.00487,0.160544,0.605644,0.313574,0.113885,0.147338,0.293884,0.19016,0.028469,0.021993,0.187318,0.074487,0.542954,0.006122,0.237889,0.012548,0.200389,0.10409,0.397919,0.410678
0.000177,0.003093,0.000708,0.081587,0.074027,0.002058,0.01345,0.011047,0.000063,0.255805,0.021061,0.007956,0.063391,0.219257,0.023245,0.01275,0.002973,0.003984,0.369082,0.160856,0.200174,0.004743,0.187719,0.363917,0.038561,0.164145,0.386222,0.091724,0.579055,0.323516,0.066029,0.052756,0.061854,0.002327,0.149064,0.203165,0.247481,0.47852,0.007821,0.313418,0.01657,0.000523,0.052937,0.538013,0.611788,0.077063,0.014741,0.891803,0.426554,0.443372,0.715557,0.659922,0.004718,0.264149,0.657151,0.003904,0.135789,0.241456,0.225886,0.100245,0.448608,0.178438,0.125101,0.000987,0.011469,0.024603,0.012801,0.11354,0.001358,0.33388,0.045086,0.00955,0.326384,0.096337,0.790554
0.000826,0.01824,0,0.176456,0.093807,0.001948,0.011232,0.002024,0.000076,0.751873,0.000253,0.000599,0.222609,0.37962,0.153241,0.011747,0.002736,0.002656,0.106194,0.126461,0.259941,0.000949,0.494466,0.013703,0.115129,0.237401,0.196185,0.036455,0.076123,0.269618,0.032761,0.013387,0.062538,0.007438,0.255961,0.402684,0.056761,0.447639,0.002766,0.258984,0.005313,0.000164,0.037189,0.167083,0.003019,0.220383,0.141848,0.006755,0.024767,0.414173,0.012131,0.682779,0.003516,0.048716,0.214084,0.000093,0.16056,0.090716,0.386493,0.071046,0.641526,0.294056,0.043829,0.000607,0.014863,0.000405,0.11494,0.949238,0.000489,0.005768,0.003339,0.001535,0.006434,0,0.473306
0.000974,0.020593,0.000278,0.453394,0.021305,0.016608,0.023797,0.032757,0,0.757856,0.020846,0.055454,0.746493,0.493016,0.492037,0.025501,0.001368,0,0.108809,0.369003,0.385447,0.002471,0.590667,0.073167,0.506912,0.141384,0.020441,0.004933,0.010777,0.254028,0.052115,0.018004,0.136038,0.353887,0.55931,0.464264,0.038993,0.014378,0.012548,0.756714,0.265912,0.003516,0.145053,0.016798,0.731006,0.364752,0.682096,0.900143,0.72496,0.001935,0.000046,0.001716,0.001762,0.367556,0.794661,0.00328,0.468493,0.71783,0.415602,0.203589,0.121449,0.245824,0.481657,0.002833,0.026711,0.11499,0.030257,0.150121,0.002631,0.001375,0.002121,0.103154,0.296611,0.006527,0.045174
0.000323,0.009904,0.000076,0.04364,0,0.003238,0.005009,0.001029,0.000118,0.00145,0.062816,0.26576,0.724509,0.643591,0.665715,0.017418,0,0.000114,0.291665,0.294035,0.332042,0,0.036156,0.009341,0.134756,0.610065,0.005148,0.070298,0,0.551113,0.050647,0.033463,0.250909,0.250151,0.003226,0.056268,0.011827,0,0.009765,0.013889,0.040123,0.000793,0.051141,0.003757,0.012902,0.496017,0,0,0,0,0,0,0,0.004132,0.000063,0,0.098217,0.005667,0.221673,0.047991,0.206367,0.011224,0.008163,0.001029,0.014053,0.009525,0.000704,0.000025,0.002112,0,0,0.085648,0.001653,0.000025,0.798768
0.000699,0.029394,0.004193,0.001107,0.000379,0.018974,0.028334,0.03643,0.002024,0,0.167281,0.808192,0.838431,0.465997,0.52216,0.017454,0.001063,0.017262,0.322744,0.462927,0.143884,0.00332,0.0148,0.166632,0.592186,0.654283,0.016564,0.142158,0.057613,0.465769,0.082591,0.045632,0.096471,0.648905,0.572706,0.051946,0.380506,0.018773,0.067264,0.75307,0.28233,0.014251,0.128786,0.010625,0.212633,0.570479,0.003508,0.00054,0.000911,0.009297,0.007147,0.008644,0.021352,0,0,0.080145,0.523914,0.171039,0.687611,0.376276,0.365436,0.097104,0.506327,0.040246,0.057491,0.179442,0.016899,0.001214,0.015139,0.003137,0.034811,0.298041,0.00667,0.00129,0.110883
0.003652,0.052595,0.047563,0.076502,0.319405,0.151234,0.064237,0.036872,0.044508,0.401098,0.494867,0.917864,0.674624,0.127504,0.45807,0.045727,0.530499,0.719601,0.735781,0.511635,0.156648,0.061526,0.473207,0.213637,0.541095,0.48411,0.403156,0.273813,0.227315,0.226379,0.108729,0.043058,0.603823,0.531119,0.376681,0.034355,0.199996,0.119712,0.297028,0.544957,0.259448,0.11173,0.312976,0.290818,0.157103,0.694745,0.55893,0.091201,0.192824,0.089316,0.115209,0.116373,0.468312,0.617332,0.19896,0.255851,0.47308,0.188608,0.520802,0.170726,0.006949,0.076249,0.525082,0.209614,0.139648,0.160898,0.123287,0.153393,0.072159,0.322496,0.374636,0.371853,0.113387,0.132189,0.221766
0.004637,0.050394,0.062643,0.305782,0.751047,0.1971,0.064697,0.049585,0.026951,0.725002,0.340095,0.599303,0.498885,0.09731,0.256184,0.053968,0.461696,0.754532,0.731377,0.271401,0.220627,0.182566,0.519124,0.859197,0.5417,0.344046,0.422768,0.063358,0.488727,0.142303,0.121295,0.087153,0.459015,0.464858,0.320443,0.036067,0.443903,0.084876,0.369071,0.409076,0.284228,0.100266,0.280813,0.502553,0.700032,0.623412,0.037121,0.033723,0.04248,0.118827,0.240739,0.209875,0.165494,0.053198,0.04065,0.402877,0.469855,0.734388,0.493167,0.095628,0.017372,0.071531,0.218262,0.282179,0.180335,0.610198,0.141456,0.55337,0.092851,0.627885,0.64454,0.439256,0.604059,0.469446,0.303901
0.001269,0.019853,0.019037,0.068477,0.714313,0.003314,0.011894,0.017869,0.009192,0.336756,0.109289,0.085382,0.098677,0.057642,0.165477,0.028629,0.49622,0.515329,0.1752,0.017095,0.050717,0.071209,0.578549,0.037931,0.115582,0.314106,0.340011,0.39869,0.252482,0.121243,0.188828,0.058439,0.167134,0.11765,0.423622,0.035481,0.126872,0.195641,0.295975,0.704376,0.338139,0.207919,0.307224,0.384283,0.35634,0.643945,0.334786,0.37348,0.225434,0.511669,0.43375,0.524006,0.013197,0.659521,0.722649,0.14351,0.25645,0.076519,0.62415,0.023464,0.054535,0.048952,0.339404,0.304812,0.131721,0.210149,0.120964,0.720816,0.099111,0.173244,0.571163,0.023793,0.53063,0.385168,0.665298
