Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureTreeSize,measureNumLeaves
soybean,6,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,210.0,18.0,0.0,92.10526315789474,7.894736842105263,0.0,0.9131373420534636,0.011944552448801467,0.08438906237996621,12.424299811907611,38.5350592730911,872.4894647423815,4361.740289653502,-3489.2508249111206,3.826708178694656,19.130439866901327,-15.30373168820667,800.4170213642014,3.5106009708956205,91.739448292426,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,0.011543907349410956,0.9884560926505891,0.07894736842105263,0.9270194297167982,0.9210526315789473,0.920052114477447,0.9122056104987979,0.9811140940133368,0.8975436489600864,0.9437851930253803,0.9210526315789473,0.012,0.0,0.011798,1.94E-4,11.798,0.194,30298.0,151837.0,79878.0,96.49122807017544,7.7793167128347145,?,26.0,?,?
soybean,6,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,456.0,227.0,207.0,20.0,0.0,91.18942731277534,8.810572687224669,0.0,0.9033939780827748,0.01173333197446344,0.08546940121973434,12.19721522802569,38.98156308755683,873.5032496259345,8633.92179578924,-7760.418546163305,3.8480319366781255,38.03489777880722,-34.186865842129095,801.9840064716055,3.53296919150487,91.8123666758016,1.0,7.0,0.0,0.0,1.0,220.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9118942731277533,0.011278257594584241,0.9887217424054157,0.0881057268722467,0.9174085933933045,0.9118942731277533,0.908834105199744,0.9018525811358662,0.9759016096588197,0.9050681148152868,0.9325519022887443,0.9118942731277533,0.016,0.0,0.014201,2.04E-4,14.201,0.204,29465.0,152154.0,79561.0,96.47577092511013,6.8629724089960344,?,24.0,?,?
soybean,7,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,200.0,28.0,0.0,87.71929824561404,12.280701754385966,0.0,0.8651998564158871,0.015958094026780185,0.10302676071881478,16.597361881588043,47.03655691275765,873.9022981228758,6539.431066747996,-5665.52876862512,3.8329048163284027,28.68171520503507,-24.848810388706667,768.2743834264759,3.3696244887126134,87.91307507449214,1.0,6.0,0.0,0.0,1.0,222.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8771929824561403,0.016602523532520185,0.9833974764674798,0.12280701754385964,0.891296884661202,0.8771929824561403,0.8777574121340692,0.865497391700122,0.9682349225511581,0.8520769386199916,0.9260157993609434,0.8771929824561403,0.013,0.0,0.012884,2.0899999999999998E-4,12.884,0.209,30667.0,151837.0,79878.0,95.17543859649123,7.987072945521709,?,26.0,?,?
soybean,7,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,218.0,10.0,0.0,95.6140350877193,4.385964912280702,0.0,0.9518987341772152,0.007573431013185481,0.06743588506040539,7.875220740921402,30.775093467723224,875.493257777797,6468.421886427693,-5592.9286286498955,3.839882709551741,28.370271431700406,-24.530388722148665,829.3577618480905,3.637534043193379,94.73034252179062,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956140350877193,0.005084310988665785,0.9949156890113343,0.043859649122807015,0.9598404192605169,0.956140350877193,0.9570565209344181,0.9526505479854809,0.9824590988263178,0.9336656637037895,0.9631250768676015,0.956140350877193,0.018,0.001,0.017045,0.001047,17.045,1.047,33455.0,151837.0,79878.0,97.36842105263158,6.902123730378559,?,30.0,?,?
soybean,7,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,456.0,227.0,205.0,22.0,0.0,90.30837004405286,9.691629955947137,0.0,0.8937311146103758,0.013128260649154398,0.09335158684307655,13.648678236342167,42.58499046253864,872.0305530371094,8654.028825566835,-7781.998272529725,3.84154428650709,38.12347500249707,-34.28193071598998,788.7875544944577,3.4748350418258047,90.4541190382914,1.0,7.0,0.0,0.0,1.0,220.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9030837004405287,0.013166764584506486,0.9868332354154935,0.09691629955947137,0.9105915333694551,0.9030837004405287,0.9019816076210221,0.8921114852687229,0.9713843922351493,0.88321699041527,0.9361139312184205,0.9030837004405287,0.013,0.001,0.012388999999999999,6.22E-4,12.389,0.622,29238.0,152154.0,79561.0,95.15418502202643,7.349872478553199,?,24.0,?,?
soybean,8,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,210.0,18.0,0.0,92.10526315789474,7.894736842105263,0.0,0.9131575606246561,0.011621366616451951,0.08688305820191772,12.08715370293924,39.66758461502398,873.5239344503411,7568.4033284973875,-6694.879394047046,3.831245326536584,33.19475144077801,-29.363506114241428,792.0045125409903,3.4737040023727643,90.66775177023095,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,0.009374312220723564,0.9906256877792764,0.07894736842105263,0.9313718323586745,0.9210526315789473,0.9188948708521896,0.9149497505686284,0.9774644320184622,0.8979460673524056,0.9103147209195913,0.9210526315789473,0.011,0.001,0.010203,3.64E-4,10.203,0.364,29128.0,151837.0,79878.0,95.6140350877193,6.7636195752539034,?,24.0,?,?
soybean,8,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,199.0,29.0,0.0,87.28070175438596,12.719298245614034,0.0,0.8603354315407039,0.015489954210392886,0.10591425753320208,16.107205368508357,48.33534956430728,875.4333945694665,10811.501320909902,-9936.067926340434,3.839620151620467,47.41886544258729,-43.57924529096682,772.210943720912,3.3868901040390877,88.20898865763297,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8728070175438597,0.018377499922891144,0.9816225000771088,0.12719298245614036,0.8748202638005268,0.8728070175438597,0.8708509410868758,0.8552896203590098,0.9613684962534988,0.850360055370063,0.9278244240131716,0.8728070175438597,0.019,0.001,0.015196999999999999,1.91E-4,15.197,0.191,32208.0,151837.0,79878.0,95.6140350877193,7.779316712834712,?,28.0,?,?
soybean,8,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,456.0,227.0,204.0,23.0,0.0,89.86784140969164,10.13215859030837,0.0,0.8889456107885053,0.014406967349218487,0.09196338570924502,14.977770138110328,41.95005613962641,872.4687799179741,3305.6232188602517,-2433.1544389422775,3.8434748014007667,14.562216823172914,-10.718742021772147,783.9203992730428,3.4533938293966644,89.85082530365658,1.0,6.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8986784140969163,0.013568085877690466,0.9864319141223095,0.1013215859030837,0.9162058379830232,0.8986784140969163,0.8964236255821073,0.889569695427701,0.9787737334043259,0.884089012709288,0.927841900767098,0.8986784140969163,0.01,0.0,0.010019,1.7199999999999998E-4,10.019,0.172,27605.0,152154.0,79561.0,98.23788546255507,8.55552979364713,?,22.0,?,?
soybean,9,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,209.0,19.0,0.0,91.66666666666667,8.333333333333334,0.0,0.9084201847662938,0.011724795213641972,0.08277890715007319,12.194110081468049,37.790018075265984,874.0726733327995,76.08240703448762,797.9902662983119,3.83365207602105,0.33369476769512113,3.4999573083259294,804.6646600274141,3.529230965032518,92.05923998965261,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.011459601411825957,0.9885403985881739,0.08333333333333333,0.9262152338329623,0.9166666666666666,0.912049488721147,0.9072375015806896,0.9901242366461758,0.9103457058631861,0.9331306453227304,0.9166666666666666,0.011,0.001,0.011108,2.54E-4,11.108,0.254,29776.0,151837.0,79878.0,99.12280701754386,7.710064635272377,?,25.0,?,?
soybean,9,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,202.0,26.0,0.0,88.59649122807018,11.403508771929825,0.0,0.8753128746608333,0.015507379736595769,0.09921954890675921,16.11863189824058,45.24301241810685,878.9055260507057,6522.713362048463,-5643.807835997757,3.8548487984680073,28.60839193880905,-24.75354314034104,784.3717435500506,3.4402269453949588,89.24414744262272,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8859649122807017,0.015278989097411872,0.984721010902588,0.11403508771929824,0.9110974681326973,0.8859649122807017,0.8849724787473572,0.8780950116136227,0.967568911834209,0.8452278052454016,0.9441492990276714,0.8859649122807017,0.01,0.0,0.009930999999999999,2.1799999999999999E-4,9.931,0.218,29956.0,151837.0,79878.0,96.9298245614035,7.940904893813485,?,25.0,?,?
soybean,9,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,456.0,227.0,216.0,11.0,0.0,95.15418502202643,4.845814977973569,0.0,0.9467340756858227,0.0102871608325644,0.06877540548391979,10.699732554858603,31.401477221348276,868.4479095542732,2195.239983858691,-1326.7920743044178,3.82576171609812,9.670660721844454,-5.844899005746334,812.108317624347,3.5775696811645243,93.51261125623041,1.0,6.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9515418502202643,0.006879955786582996,0.993120044213417,0.048458149779735685,0.9559274733283545,0.9515418502202643,0.9503929096214091,0.9465198508944661,0.9880740316737762,0.9261093310696653,0.962607937544112,0.9515418502202643,0.016,0.001,0.014096000000000001,2.77E-4,14.096,0.277,28353.0,152154.0,79561.0,98.6784140969163,7.9758868536981185,?,24.0,?,?
soybean,10,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,208.0,20.0,0.0,91.2280701754386,8.771929824561404,0.0,0.9038988408851422,0.010574170750763544,0.08644588361068428,10.99642639535374,39.456985938959996,874.1027848977608,10778.741425710752,-9904.638640812991,3.8337841442884244,47.275181691713826,-43.441397547425396,808.016275537522,3.543931033059307,92.43950362565559,1.0,6.0,0.0,0.0,1.0,222.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9122807017543859,0.009960883928993636,0.9900391160710063,0.08771929824561403,0.925629491403443,0.9122807017543859,0.9116720622098811,0.9057371417838432,0.9706623314591687,0.9061275044644357,0.9404775261014082,0.9122807017543859,0.031,0.001,0.017216000000000002,9.429999999999999E-4,17.216,0.943,31246.0,151837.0,79878.0,94.29824561403508,6.394275161588157,?,26.0,?,?
soybean,10,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,208.0,20.0,0.0,91.2280701754386,8.771929824561404,0.0,0.9035818497060938,0.012279236101950789,0.09076574312142792,12.76725192223857,41.41388725223248,876.9060911582902,10789.517203893638,-9912.611112735347,3.8460793471854835,47.32244387672648,-43.476364529540994,790.9028888945932,3.4688723197131277,90.19242731566649,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9122807017543859,0.01202684793230282,0.9879731520676973,0.08771929824561403,0.918642760748024,0.9122807017543859,0.9105940984822579,0.903271597353034,0.9677619722851215,0.8791965162030951,0.9240988394443409,0.9122807017543859,0.018,0.0,0.015662000000000002,2.0999999999999998E-4,15.662,0.21,33970.0,151837.0,79878.0,94.29824561403508,6.809787626962122,?,30.0,?,?
soybean,10,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,456.0,227.0,205.0,22.0,0.0,90.30837004405286,9.691629955947137,0.0,0.8936971838481024,0.012511407665592686,0.09560574690421599,13.010277596952537,43.63236405082692,870.4172328817292,8657.189497442949,-7786.772264561219,3.834437149258719,38.137398667149554,-34.302961517890836,790.7771254725502,3.4835996716852433,90.85035263542395,1.0,7.0,0.0,0.0,1.0,220.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9030837004405287,0.013255384273859869,0.9867446157261403,0.09691629955947137,0.9050547820946213,0.9030837004405287,0.9011800566968312,0.890038901919313,0.9687301003374028,0.8649023281144284,0.9394294400406606,0.9030837004405287,0.011,0.0,0.010429,2.11E-4,10.429,0.211,30587.0,152154.0,79561.0,94.27312775330397,7.210758172965434,?,26.0,?,?
soybean,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131101E7,455.0,228.0,213.0,15.0,0.0,93.42105263157895,6.578947368421052,0.0,0.9278846153846155,0.009837177044213222,0.07571802726265778,10.227619800161037,34.54425995057492,876.4756153419289,86.58924333178486,789.8863720101441,3.8441912953593373,0.3797773830341441,3.4644139123251936,822.636564051922,3.608055105490886,93.85732468221568,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9342105263157895,0.007886648215261628,0.9921133517847383,0.06578947368421052,0.9413828130933394,0.9342105263157895,0.9335238804811173,0.9284557248996752,0.992521369157757,0.9614517923107457,0.9443920966947283,0.9342105263157895,16.045,0.007,15.99516,0.006813,15995.16,6.813,286498.0,151837.0,79878.0,97.80701754385964,6.209602954755291,?,?,?,?
soybean,1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131101E7,455.0,228.0,211.0,17.0,0.0,92.54385964912281,7.456140350877193,0.0,0.9183157362331669,0.010915717624778993,0.08247655888919486,11.350922329010466,37.64074897160204,874.8016582276275,134.57831427408195,740.2233439535455,3.836849378191349,0.5902557643600086,3.24659361383134,812.8107757004944,3.564959542546028,92.91372141969548,1.0,6.0,0.0,0.0,1.0,222.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9254385964912281,0.00997669864652939,0.9900233013534707,0.07456140350877193,0.9296073637158029,0.9254385964912281,0.9252077660708847,0.9162183233992197,0.9869862586423697,0.958218780871556,0.9597026369807202,0.9254385964912281,15.959,0.007,15.923865,0.006613000000000001,15923.865,6.613,286498.0,151837.0,79878.0,95.6140350877193,6.440443213296381,?,?,?,?
soybean,1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131102E7,456.0,227.0,208.0,19.0,0.0,91.62995594713657,8.370044052863436,0.0,0.9081167447805709,0.010635890503986738,0.08458736959054512,11.061212740877743,38.612640153468256,870.1488353682257,116.53511856000722,753.6137168082184,3.8332547813578226,0.5133705663436441,3.319884215014178,805.1274677886447,3.5468170387164966,92.52755793759516,1.0,7.0,0.0,0.0,1.0,220.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9162995594713657,0.011464301477502385,0.9885356985224975,0.08370044052863436,0.9170195632608592,0.9162995594713657,0.9158218428158638,0.9051424959735269,0.9920732395136429,0.9657339578079241,0.9463975316032198,0.9162995594713657,15.998,0.006,15.96884,0.006798,15968.84,6.798,286498.0,152154.0,79561.0,95.15418502202643,6.260143751449089,?,?,?,?
soybean,2,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131102E7,455.0,228.0,216.0,12.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.9423526685067739,0.00853046986753447,0.06866548403263291,8.870396140620024,31.33653998659287,874.8838819364156,66.00010582086072,808.8837761155548,3.837210008493051,0.28947414833710844,3.5477358601559423,827.2410538270108,3.6282502360833804,94.55438269088292,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,0.005295935893193216,0.9947040641068067,0.05263157894736842,0.9499223993892777,0.9473684210526315,0.9479501492659387,0.942470485439794,0.9973926820707478,0.9819058553412621,0.9533799533799535,0.9473684210526315,16.253,0.008,16.09869,0.007126,16098.69,7.126,286498.0,151837.0,79878.0,98.24561403508773,6.209602954755292,?,?,?,?
soybean,2,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131102E7,455.0,228.0,211.0,17.0,0.0,92.54385964912281,7.456140350877193,0.0,0.9182019626464071,0.009702059970405363,0.07256363423845713,10.08887669515018,33.116515177474156,875.0550308969326,72.36921783703221,802.6858130599004,3.8379606618286517,0.317408850162422,3.52055181166623,824.6782239756379,3.6170097542791138,94.24301270862264,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9254385964912281,0.01042712909397387,0.9895728709060261,0.07456140350877193,0.928883808077887,0.9254385964912281,0.9252287673340305,0.9162574718583355,0.9953802653842729,0.979404842253147,0.9494628178838705,0.9254385964912281,16.048,0.007,15.991092,0.006703000000000001,15991.092,6.703,286498.0,151837.0,79878.0,98.24561403508773,6.602031394275143,?,?,?,?
soybean,2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131103E7,456.0,227.0,207.0,20.0,0.0,91.18942731277534,8.810572687224669,0.0,0.9034104206114503,0.011498446155777027,0.08971378238257456,11.956440553337995,40.940144742966986,871.4871961044349,162.30585347017345,709.1813426342615,3.839150643631872,0.7150037597804998,3.124146883851372,801.9643449312978,3.532882576789858,92.02250457793234,1.0,6.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9118942731277533,0.011876850376465435,0.9881231496235345,0.0881057268722467,0.9127731055043831,0.9118942731277533,0.91152731648906,0.9001759319217113,0.9857551192970632,0.9471889429901111,0.9472169903588007,0.9118942731277533,21.113,0.034,20.922214,0.028162,20922.214,28.162,286498.0,152154.0,79561.0,94.27312775330397,6.0978437282633715,?,?,?,?
soybean,3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131104E7,455.0,228.0,213.0,15.0,0.0,93.42105263157895,6.578947368421052,0.0,0.9279833224536208,0.01068193918574504,0.07651849898632279,11.106135934233432,34.91084172065008,876.0373884610642,103.19195182417839,772.8454366368858,3.8422692476362466,0.45259627993060697,3.389672967705639,817.3400650748512,3.5848248468195227,93.29967828321497,1.0,6.0,0.0,0.0,1.0,222.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9342105263157895,0.007968177708555827,0.9920318222914442,0.06578947368421052,0.9386817738791423,0.9342105263157895,0.9356620214184602,0.9276427936332905,0.9913665489819408,0.9649480336029638,0.9593920734509043,0.9342105263157895,78.848,0.039,75.90853299999999,0.036143999999999996,75908.533,36.144,286498.0,151837.0,79878.0,96.9298245614035,6.5327793167128165,?,?,?,?
soybean,3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131105E7,455.0,228.0,218.0,10.0,0.0,95.6140350877193,4.385964912280702,0.0,0.9519504330783334,0.007549098275780517,0.06649346071065039,7.851508817565359,30.357388965948086,873.9022981228736,77.86046617002398,796.0418319528496,3.832904816328393,0.3414932726755438,3.4914115436528492,832.7656191260727,3.6524807856406696,95.29275994751796,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956140350877193,0.00448721908127042,0.9955127809187295,0.043859649122807015,0.9620956326000185,0.956140350877193,0.9562748403038782,0.9526456694395794,0.9956944761413101,0.9738317341063918,0.9670161659272367,0.956140350877193,79.666,0.039,77.684108,0.036671999999999996,77684.108,36.672,286498.0,151837.0,79878.0,96.9298245614035,6.0710987996306365,?,?,?,?
soybean,3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131107E7,456.0,227.0,211.0,16.0,0.0,92.95154185022027,7.048458149779735,0.0,0.9225949448020119,0.010363156898088852,0.07581941323705463,10.775384691768876,34.596293208258295,871.4864223538416,81.91237952219893,789.5740428316426,3.8391472350389497,0.36084748688193363,3.4782997481570157,812.1887689207699,3.577924092161982,93.19580295090407,1.0,7.0,0.0,0.0,1.0,220.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9295154185022027,0.009833040563628824,0.9901669594363711,0.07048458149779736,0.9352929865044403,0.9295154185022027,0.9274630816376743,0.9216689675876517,0.9947096435715846,0.9610051592969101,0.9459005749522312,0.9295154185022027,80.59,0.038,78.50111100000001,0.037435,78501.111,37.435,286498.0,152154.0,79561.0,97.3568281938326,6.747043821006243,?,?,?,?
soybean,4,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0230513110799998E7,455.0,228.0,215.0,13.0,0.0,94.29824561403508,5.701754385964913,0.0,0.9374841812199444,0.0079814584241911,0.06406785061539239,8.299339309656299,29.237033642917908,875.8716214503313,49.52372830672643,826.3478931436049,3.8415421993435586,0.21720933467862472,3.6243328646649338,831.66709015737,3.647662676128816,94.95308099835862,1.0,6.0,0.0,0.0,1.0,222.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9429824561403509,0.0072725186388338005,0.9927274813611661,0.05701754385964912,0.9461505325814537,0.9429824561403509,0.9428242322979166,0.9367216965793994,0.9982022584272274,0.9870791986190657,0.9596099806626124,0.9429824561403509,81.215,0.039,78.524878,0.036872,78524.878,36.872,286498.0,151837.0,79878.0,99.12280701754386,6.509695290858707,?,?,?,?
soybean,4,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131109E7,455.0,228.0,212.0,16.0,0.0,92.98245614035088,7.017543859649122,0.0,0.9232193972049166,0.01077505005135475,0.08172564545972202,11.201583133613257,37.277838573611184,877.5923087586757,142.3195005692809,735.2728081893948,3.8490890735029635,0.6242083358301794,3.2248807376727844,817.5821653686313,3.5858866902132953,93.16195654962762,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9298245614035088,0.008994640573587943,0.991005359426412,0.07017543859649122,0.9354568486433475,0.9298245614035088,0.9297472636598755,0.9220940071959646,0.9842054973633921,0.9529934923897648,0.9598688302759802,0.9298245614035088,79.016,0.039,76.677629,0.036377,76677.629,36.377,286498.0,151837.0,79878.0,95.17543859649123,6.555863342566924,?,?,?,?
soybean,4,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131126E7,456.0,227.0,211.0,16.0,0.0,92.95154185022027,7.048458149779735,0.0,0.9226444027943432,0.010021301293862998,0.08229897006291373,10.42352810603305,37.57831049127615,867.9621787287746,177.93845351728655,690.023725211488,3.8236219327258794,0.7838698392832006,3.0397520934426785,810.7675629070327,3.571663272718206,93.4104714210578,1.0,7.0,0.0,0.0,1.0,220.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9295154185022027,0.010332498449086796,0.9896675015509133,0.07048458149779736,0.937921604997204,0.9295154185022027,0.9269572959648109,0.9210198958197486,0.9801528767080324,0.9390375228343366,0.9657288016421144,0.9295154185022027,1012.612,0.02,72.738537,0.015657,72738.537,15.657,286498.0,152154.0,79561.0,94.27312775330397,6.167400881057248,?,?,?,?
soybean,5,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131137E7,455.0,228.0,212.0,16.0,0.0,92.98245614035088,7.017543859649122,0.0,0.9227756726433667,0.00990516282906804,0.07837328120080242,10.3049827167238,35.801769290288384,870.437143955545,121.92046580876622,748.5166781467788,3.8177067717348465,0.5347388851261676,3.2829678866086787,810.7306628713585,3.555836240663853,93.1406326695962,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9298245614035088,0.009899560260233517,0.9901004397397665,0.07017543859649122,0.9304301236044658,0.9298245614035088,0.9290828871420979,0.9205804583833067,0.9902309788666283,0.9680791638476228,0.9471070454729197,0.9298245614035088,666.933,0.008,32.745163,0.0065780000000000005,32745.163,6.578,286498.0,151837.0,79878.0,96.49122807017544,6.371191135734054,?,?,?,?
soybean,5,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.02305131138E7,455.0,228.0,211.0,17.0,0.0,92.54385964912281,7.456140350877193,0.0,0.9184652278177458,0.010581455340438636,0.07932737181083399,11.001438895323405,36.19092377464527,876.475615341929,97.78913398619558,778.6864813557335,3.844191295359338,0.4288997104657701,3.4152915848935677,817.6576691143601,3.586217846992808,93.28926610187291,1.0,7.0,0.004524886877828055,1.0,0.995475113122172,220.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.93329562518095,1.0,1.0,0.9254385964912281,0.007016144984809326,0.9929838550151908,0.07456140350877193,0.9323546834039119,0.9254385964912281,0.9258752169305292,0.9195341354708384,0.9942536554088003,0.9716910528254428,0.9360036145310027,0.9254385964912281,16.062,0.007,15.968995000000001,0.006798,15968.995,6.798,286498.0,151837.0,79878.0,96.49122807017544,6.555863342566923,?,?,?,?
